Volume,Radius,X,Y,friends_100,friends_250,friends_500,friends_1000
674,13.1008660259656,31820.8798219585,11613.2166172107,1,4,14,23
949,15.5454451718416,31839.2939936776,11036.0305584826,3,7,13,23
1819,21.5221873046085,31883.6943375481,10977.6217702034,2,7,11,22
627,12.6358315480141,31877.6555023923,11782.326953748,2,7,10,23
2444,24.9471338928252,31924.9852700491,11074.2213584288,2,8,14,23
616,12.5245004655424,31916.1607142857,11753.3587662338,2,8,12,23
2234,23.851277294679,31931.1316025067,11853.2958818263,2,7,10,22
722,13.5593432827611,31924.1094182825,11147.1952908587,2,9,14,23
787,14.1565498742213,31967.498094028,11665.8373570521,1,9,13,23
904,15.1723996021762,31995.5873893805,11424.3451327434,1,4,22,23
552,11.8560383661138,31988.9311594203,11830.4619565217,3,7,11,23
1573,20.0140241024558,32037.2841703751,11811.6509853783,2,8,12,23
688,13.2362291214514,32029.6104651163,11059.6816860465,2,8,14,23
844,14.6602467629742,32070.394549763,11319.6137440758,2,4,17,23
559,11.9309756977957,32081.8998211091,11032.3631484794,3,7,14,23
489,11.1589796789446,32104,11382,3,4,18,23
868,14.8672251938963,32125.116359447,11763.8076036866,1,7,12,23
519,11.4961847907691,32128.6435452794,11072.9460500963,3,6,14,23
616,12.5245004655424,32135.5,11421.5,2,4,18,23
482,11.0788217835865,32165.5186721992,11665.9232365145,1,4,13,23
683,13.1880446545659,32177.0014641288,11108.1508052709,2,4,14,23
4038,32.0666221533874,32536.6022783556,6521.70108964834,1,2,6,10
1063,16.4526814595888,32544.2201317027,6638.65851364064,1,2,5,10
3480,29.7686869568625,32834.0405172414,6520.19885057471,1,5,10,10
697,13.3225220035878,32864.1076040172,6730.98278335725,2,4,10,10
773,14.0300689098827,32889.8279430789,6330.20051746442,1,2,8,10
848,14.6949456204194,32921.266509434,6716.0070754717,2,6,10,10
5615,37.8133310981403,33047.1729296527,53886.9510240427,1,2,7,21
648,12.8456936363,33030.0432098765,6592.80401234568,2,7,8,10
1226,17.6691351335899,33059.9959216966,53703.9738988581,2,3,8,36
1361,18.616546513167,33098.1711976488,6641.85084496694,2,5,8,10
1167,17.2387386354451,33100.6306769494,53638.1833761782,2,2,9,46
612,12.4837702748642,33121.864379085,6764.76307189543,1,4,7,10
2736,26.3953912431523,33185.3647660819,6460.14546783626,1,3,8,10
760,13.9115926766041,33245.7236842105,53408.2197368421,1,1,9,60
9128,48.2123025053618,33309.9789658195,53960.7401402279,1,1,10,53
565,11.9948350782774,33336,53710,2,4,12,66
663,12.9935200631654,33361.0527903469,53699,3,4,14,67
3491,29.8156980487476,33425.1965052993,53676.6244629046,2,4,18,72
1484,19.4395858206238,33500.6300539084,53608.1967654987,1,7,30,75
7469,43.611526365462,33559.2068550007,53478.6193600214,1,7,45,76
4900,35.3238553082822,33622.7695918367,53787.7104081633,1,3,27,82
4600,34.2254347109916,33664.4832608696,53517.0158695652,2,15,54,80
658,12.9444321654968,33663.9756838906,54127.0501519757,2,2,8,78
648,12.8456936363,33672.912037037,53312.2824074074,5,19,46,76
699,13.3416224033652,33699.3819742489,53277.7725321888,9,19,45,75
544,11.7698114881754,33704.1213235294,53348.8786764706,6,24,50,78
664,13.0033154057275,33712.3780120482,53203.4503012048,4,14,40,67
1886,21.9149710534626,33726.1145281018,49954.8971367975,2,5,7,14
1961,22.3464661511643,33730.4915859255,54122.4757776645,2,3,7,78
10307,51.2313965993224,33766.5427379451,53556.4311632871,2,21,54,82
689,13.2458449811443,33726.6197387518,53320.7068214804,8,24,50,77
794,14.219368470644,33728.637279597,53437.1460957179,4,27,52,80
494,11.2158845848125,33738.5,53475.5,6,28,52,82
544,11.7698114881754,33746,53283.5,10,22,49,77
675,13.1105811671049,33750.6577777778,53207.8948148148,6,16,44,71
953,15.5781724610598,33755.6180482686,49890.111227702,3,7,7,15
679,13.149369953539,33763.5861561119,53320.1590574374,7,26,50,78
565,11.9948350782774,33774,53734,1,6,48,82
536,11.6829482236125,33781.5,49782,2,7,9,15
799,14.2640695192038,33786.5944931164,53274.1889862328,9,24,48,77
971,15.7246023665964,33787.4696189495,49737.4716786818,3,6,9,15
730,13.6342573516614,33795.4465753425,53359.601369863,7,34,50,79
818,14.4326709073086,33800.7457212714,53219.0843520782,4,19,47,72
645,12.8159237384917,33797.2124031008,53469.9147286822,7,33,53,82
632,12.6861136071897,33803.7642405063,53420.4841772152,5,34,51,81
538,11.7047244740534,33804.5,49888.5,2,7,9,15
2176,23.5396229763508,33841.9669117647,49710.5409007353,2,6,10,16
616,12.5245004655424,33848.3392857143,53294.2142857143,6,29,48,78
656,12.9247448048019,33853.9009146341,53533.7332317073,8,30,55,81
3440,29.5971080813277,33891.0819767442,49851.873255814,1,7,11,16
685,13.2073395363607,33874.5678832117,53499.4540145985,10,35,55,81
758,13.8932758909427,33879.6490765171,53371.5237467018,7,40,51,80
682,13.1783866198361,33880.0835777126,53548.6451612903,7,31,56,81
631,12.676073151634,33883.5546751189,53461.5261489699,9,39,54,81
687,13.2266062709454,33890.6390101892,53250.8704512373,3,24,48,74
883,14.9951359980572,33894.0951302378,53416.9807474519,7,39,53,80
730,13.6342573516614,33897.4397260274,53305.4232876712,7,31,48,78
754,13.8565696817814,33899.6710875332,53599.3580901857,6,24,58,81
546,11.791427321791,33909.9578754579,53524.4908424908,9,32,57,81
665,13.0131033750515,33920.6736842105,53380.9729323308,8,36,52,80
2720,26.3180985699182,33936.7290441176,54085.4882352941,2,4,13,75
565,11.9948350782774,33923,53340,6,34,52,80
760,13.9115926766041,33935.2434210526,53439.6881578947,9,37,54,80
591,12.2677183774203,33940.1692047377,53536.0981387479,9,30,57,80
1317,18.313145444823,33953.264236902,53493.5839028094,10,33,56,80
785,14.1385504392572,33960.5592356688,54002.2229299363,2,3,19,78
536,11.6829482236125,33965,53340.5,6,31,52,78
622,12.5853485992663,33975.0273311897,53558.691318328,8,28,57,79
633,12.6961461224842,33982.2890995261,53447.9304897314,7,33,55,79
662,12.9837173306775,33988.5377643505,53400.5664652568,8,33,53,78
800,14.2729929292222,34008.3625,53613.34625,4,22,59,79
628,12.6459039541955,34009.2085987261,53540.8821656051,9,28,56,79
1157,17.164720523554,34019.3569576491,53356.0371650821,4,25,51,78
676,13.1202891145048,34018.5,53462.8949704142,10,28,56,79
4301,33.0944203209723,34051.777028598,54013.0874215299,1,4,23,77
472,10.9632938947654,34032.5,53585,4,24,58,79
675,13.1105811671049,34047.8948148148,53436.6577777778,8,27,56,78
588,12.2365424226313,34057.9761904762,53490.9132653061,7,29,57,78
719,13.531143578165,34081.6467315716,53418.0542420028,5,24,55,78
530,11.6173745632104,34088.9339622641,53505.858490566,6,27,55,78
1102,16.7517758956962,34114.391107078,49625.1869328494,1,4,11,16
587,12.2261327717275,34139.4531516184,53445.4906303237,3,19,51,77
680,13.1590492849591,34170.9764705882,49694.6191176471,1,4,12,16
444,10.6331402498266,34175.5,53656,2,14,50,77
628,12.6459039541955,34207.0875796178,53782.0955414013,3,14,41,77
1781,21.2961951022868,34216.7770915216,53973.1089275688,3,11,23,73
713,13.4745671202913,34228.0252454418,49599.7433380084,1,4,9,16
667,13.0326572604236,34231.287856072,53616.8125937032,4,14,45,76
622,12.5853485992663,34241,53819.3762057878,4,15,34,75
2614,25.8001867045094,34271.3944146901,53758.9984697781,3,13,35,75
2966,27.4824616425985,34285.1325016858,53943.8155765341,4,12,22,70
813,14.3884936659102,34275.0590405904,53593.840098401,3,11,43,75
1687,20.7265776816541,34286.0225251927,49681.2993479549,1,4,10,16
782,14.1115082396099,34284.0358056266,53671.8913043478,4,12,38,75
533,11.650207529,34280.2682926829,54023.6791744841,3,9,21,63
597,12.3298338042886,34311.7018425461,53870.3467336683,5,15,24,73
991,15.8857193027735,34356.5095862765,53795.8718466196,4,14,25,72
683,13.1880446545659,34360.729136164,53685.9707174231,3,12,28,74
568,12.0266376133113,34363.5,53875,4,15,20,68
3472,29.7344503877926,34392.4063940092,49952.4323156682,1,2,9,16
624,12.6055660397678,34398.3509615385,53946.3221153846,4,11,19,62
1157,17.164720523554,34411.944684529,54021.4261019879,3,8,17,56
707,13.4177521077695,34409,53737.9985855728,3,12,23,71
908,15.205929807937,34429.1618942731,53982.7907488987,3,9,19,57
568,12.0266376133113,34478.8573943662,49838.5950704225,1,4,9,16
692,13.2746507672084,34582.7933526012,49824.8901734104,2,4,8,16
816,14.4150162573886,34625.7916666667,49838.3651960784,2,4,6,15
668,13.042423209535,34696.0643712575,49772.2395209581,1,3,6,11
5040,35.8249279286511,35783.7706349206,29848.5958333333,1,1,1,2
887,15.029061688476,36010.8827508455,17457.6753100338,1,1,10,65
523,11.5404010493266,36033,17776,2,6,19,58
743,13.7551225493503,36071.2341857335,17670.663526245,2,6,20,65
798,14.2551405233246,36081.6015037594,17762.4511278195,2,7,26,62
953,15.5781724610598,36112.6453305352,18029.4228751312,2,5,24,52
509,11.3848928696778,36108.8428290766,18146.4734774067,3,5,17,47
625,12.6156626101008,36110.68,18085.6512,4,4,20,49
971,15.7246023665964,36148.5303810505,17695.4140061792,3,9,28,65
1248,17.8269624548294,36154.765224359,18115.9879807692,3,6,21,50
689,13.2458449811443,36162.4920174165,17806.2931785196,2,9,35,64
1017,16.0927599683563,36189.8810226155,17726.668633235,3,10,33,65
539,11.7155974206376,36270.1298701299,17560.2189239332,1,8,34,65
744,13.764375912354,36282.3857526882,17804.6155913979,2,11,41,65
3815,31.1686023528956,36313.1412844037,18176.5842726081,2,6,20,53
957,15.6108311393824,36304.9467084639,17928.7408568443,1,12,37,63
724,13.5781105488817,36323.2886740332,17760.7237569061,3,13,43,65
1959,22.3350677999248,36364.5216947422,18138.5002552323,4,8,25,56
1537,19.7836759994595,36377.9375406636,18078.4638906962,3,8,29,59
815,14.4061808190732,36374.0466257669,17490.5938650307,1,5,41,65
805,14.3175265567193,36392.2782608696,17731.8223602484,4,19,46,65
3019,27.7269189978095,36417.76548526,29526.8800927459,1,1,1,2
812,14.3796419310423,36406.7339901478,17683.2315270936,3,15,45,65
1067,16.4836075798499,36431.5004686036,18114.0909090909,3,7,26,59
568,12.0266376133113,36430.9806338028,17740.9929577465,5,16,46,65
835,14.5818724439206,36450.2958083832,17973.8119760479,2,12,36,64
871,14.8928952421235,36465.3226176808,17811.0574052813,5,18,45,65
835,14.5818724439206,36468.6131736527,17573.9556886228,1,14,49,65
997,15.9337366998514,36476.5315947844,17922.0912738215,3,16,40,65
744,13.764375912354,36500.0403225806,17724.5040322581,5,19,48,65
934,15.4220993044568,36505.6584582441,17884.9293361884,6,16,39,65
694,13.2938199479774,36511.7247838617,17446.4178674352,1,11,46,65
719,13.531143578165,36513.5257301808,17800.2169680111,7,19,44,65
789,14.1745264527323,36523.628643853,18023.3827629911,1,9,31,63
984,15.8295149137262,36551.712398374,17812.1412601626,6,19,43,65
859,14.7899477276122,36558.7136204889,17693.2922002328,4,20,48,65
1578,20.0458075496703,36569.1375158428,17752.0272496831,6,21,47,65
934,15.4220993044568,36567.2355460385,17861.460385439,5,18,40,65
803,14.2997297486514,36587.4919053549,47701.9613947696,3,6,12,35
1206,17.5244223354187,36604.7620232172,17691.0812603648,4,22,46,65
10531,51.7851052825154,36644.7526350774,17827.2559111196,2,15,40,65
773,14.0300689098827,36604.4941785252,17357.9327296248,2,13,38,62
2208,23.7120767322276,36622.1408514493,17273.1951992754,3,16,30,59
1011,16.0452184760897,36613.9940652819,47641.8140454995,4,8,14,36
4020,31.9950714011873,36638.3266169154,47483.5256218905,1,6,17,35
589,12.2469432255483,36630.3752122241,17584.4312393888,3,20,46,65
694,13.2938199479774,36638.3631123919,47766.7103746398,3,7,11,36
695,13.3033941803657,36646.6402877698,47587.1438848921,3,8,17,36
560,11.9416426428837,36648.5,17466,4,18,43,65
1140,17.0381517835597,36656.9903508772,17695.2780701754,3,16,46,65
818,14.4326709073086,36678.6381418093,47730.4413202934,2,8,12,41
1167,17.2387386354451,36685.8114824336,17572.4824335904,4,22,45,65
526,11.5734523849256,36681.8650190114,47628.8155893536,3,8,17,39
825,14.4942928382623,36690.2133333333,17723.3381818182,3,17,43,65
910,15.2226672151039,36690.6736263736,17604.9340659341,4,19,44,65
378,9.81106057375951,36689.8888888889,17418.8915343915,6,21,40,62
712,13.4651145992259,36693.8778089888,17470.6053370787,5,20,43,64
421,10.3540701980767,36693,17323,2,18,31,59
647,12.835778008704,36702.2040185471,17442.4095826893,6,20,40,64
740,13.7273250351554,36711.5878378378,17131.0864864865,2,7,19,52
739,13.7180466798979,36717.1434370771,17769.1542625169,2,15,39,65
3971,31.7994787131592,36745.2618987661,47859.229413246,1,3,13,42
1854,21.7282586322006,36755.3495145631,17576.7885652643,4,19,42,65
989,15.8696812176116,36756.456016178,17210.2082912032,2,13,24,56
278,8.41380524419689,36761.5,17403.5,5,20,34,60
242,7.85014611107219,36761,17427.5,7,21,36,61
736,13.6901738843966,36774.40625,17169.5054347826,3,8,22,52
2312,24.2640879796777,36788.4221453287,47386.7417820069,2,9,22,35
494,11.2158845848125,36792.5,17674.5,1,11,40,65
735,13.6808703332818,36796.262585034,17394.5455782313,6,19,33,60
905,15.1807890966532,36806.5580110497,17301.138121547,3,17,27,56
759,13.9024373003728,36809.8682476943,47577.3465085639,1,8,20,42
2721,26.3229360111078,36843.6486585814,27352.6277104006,2,3,5,12
1114,16.8427364334598,36837.1912028725,17570.3886894075,2,16,36,63
929,15.3807642011635,36837.3078579117,47352.581270183,4,8,22,36
751,13.8289760871592,36836.7749667111,17267.6298268975,3,14,25,55
758,13.8932758909427,36839.4327176781,17330.672823219,5,14,28,56
739,13.7180466798979,36842.9093369418,47263.9702300406,4,9,21,31
634,12.7061707163259,36843.2870662461,17455.3485804416,4,17,34,60
695,13.3033941803657,36858.326618705,17392.490647482,4,15,31,58
293,8.63781438336577,36858,47301,6,9,21,32
372,9.73288354642632,36876.5,47313,6,9,23,35
665,13.0131033750515,36898.0947368421,47263.5157894737,5,10,23,33
1071,16.5144757858756,36907.710550887,47636.1279178338,1,2,21,49
642,12.7860845274851,36911.8940809969,27333.277258567,2,4,5,12
674,13.1008660259656,36917.9658753709,48242.0934718101,2,3,10,32
935,15.4303530376163,36942.2609625668,47316.1326203209,4,11,24,37
1367,18.6575371239238,36950.5757132407,27191.8946598391,2,5,5,12
3846,31.2949813518124,36968.5470618825,27125.4661986479,2,4,5,10
3693,30.6661821513763,36986.2247495261,47131.4053614947,1,10,21,31
417,10.3047648217178,36967.9544364508,48205.9160671463,3,3,11,36
5112,36.0799128399339,37006.1208920188,47221.0260172144,1,12,23,35
9698,49.694822878931,37040.4091565271,48167.8896679728,2,4,14,42
958,15.6189851389665,37051.5918580376,27070.2066805845,1,3,5,10
1378,18.7324536174259,37100.4034833091,47329.6690856314,2,8,23,40
834,14.5731381679385,37103.3896882494,47155.1918465228,1,9,21,35
1006,16.0054926947194,37132.7226640159,47258.407554672,2,12,21,39
953,15.5781724610598,37157.5225603358,47083.2465897167,2,8,20,33
3003,27.6533482704706,37190.7229437229,47388.2184482184,1,5,23,50
4176,32.6099627071668,37205.3591954023,48314.0510057471,2,7,15,36
452,10.7285066455709,37199.0066371681,48236.7190265487,2,8,15,40
8662,46.9655212608057,37249.062687601,47162.0479104133,2,9,19,39
3178,28.4476897943167,37242.2029578351,48054.6393958464,1,4,18,53
996,15.925743854252,37229.406626506,47069.0301204819,3,8,18,34
2148,23.3876828355916,37280.0749534451,48202.7946927374,1,9,17,40
584,12.1948505044165,37275.4126712329,47459.3630136986,1,4,18,58
3628,30.3951083837488,37297.3558434399,48473.1554575524,1,6,13,28
841,14.6341686277169,37281.3091557669,47099.9096313912,3,8,16,37
21383,73.791166388765,37386.21432914,48034.8690548567,1,6,18,49
403,10.1303063776795,37312.1786600496,48357.5682382134,2,9,15,32
760,13.9115926766041,37319.1565789474,48305.8526315789,3,9,17,35
1085,16.6220630851748,37338.7751152074,47327.0995391705,1,7,15,50
710,13.44618962206,37373.314084507,47143.2253521127,2,6,14,37
6184,39.6830274667703,37427.7653622251,48173.4492238034,1,7,21,40
565,11.9948350782774,37406.2477876106,48301.6088495575,2,10,18,33
803,14.2997297486514,37423.4296388543,47135.9863013699,2,6,14,36
990,15.8777022852037,37483.595959596,27837.1757575758,2,4,6,11
494,11.2158845848125,37479.5,27717.5,1,3,8,13
3464,29.7001743528977,37509.0811200924,47892.9497690531,2,5,17,54
1049,16.3439792120963,37493.8265014299,48411.7111534795,1,5,16,30
774,14.0391410536757,37505.5904392765,27978.8914728682,1,3,4,8
11056,53.0602231555653,37549.2700795948,48154.9374095514,1,5,21,39
350,9.4406974388263,37532.2714285714,27408.38,1,4,7,13
529,11.6064096012927,37541.6105860113,47849.224952741,2,4,15,55
1980,22.4544619110573,37564.7419191919,27805.0898989899,2,4,8,11
2209,23.7174457069895,37630.1806247171,48030.6057039384,1,7,23,38
10926,52.7473511482357,37678.68140216,47843.2742998353,1,6,21,46
415,10.2800234539138,37632.3277108434,27415.5277108434,2,4,6,13
367,9.66725310434981,37673.5068119891,27569.6621253406,1,4,7,13
301,8.75494263790785,37701.7375415282,27426.8903654485,2,4,6,13
4881,35.2553037651141,37732.8541282524,47650.458922352,1,4,15,51
665,13.0131033750515,37741.8390977444,48259.1503759398,2,4,17,34
626,12.6257511064032,37792.1884984026,48123.7971246006,1,6,19,34
2878,27.0716952175064,37810.5257123002,48229.5858234885,2,4,15,33
591,12.2677183774203,37827.3468697124,48007.152284264,1,8,17,36
459,10.8112621930415,37877.0544662309,47864.6579520697,3,7,19,40
8725,47.1360054052405,37929.5500286533,47431.1089971347,1,4,10,41
647,12.835778008704,37911.2071097372,47558.3755795981,3,6,12,40
856,14.7640986876497,37913.9182242991,48129.6542056075,1,7,13,34
715,13.4934522972117,37915.4307692308,47732.6839160839,1,8,17,39
1104,16.7669702533739,37928.3876811594,47934.0833333333,4,7,18,37
752,13.8381800656072,37954.4867021277,47853.5824468085,3,6,17,36
723,13.5687301605089,37966.081604426,47527.4177040111,3,5,11,38
1002,15.9736409363966,37992.5389221557,47977.5399201597,2,6,15,35
692,13.2746507672084,37993.5722543353,47552.524566474,3,5,12,37
7642,44.1137089822792,38138.244831196,47058.9769693797,1,2,5,23
10494,51.6940533958226,38177.5020964361,46914.6735277301,1,3,4,20
14835,61.4630110654305,38257.176744186,46796.1923828783,1,3,4,16
2803,26.7166256997124,38302.5233678202,47404.9489832323,1,3,9,24
9943,50.3186263590367,38376.9141104294,46644.1591069094,1,2,3,12
10889,52.6579631254783,38409.0431628249,47408.3303333639,1,4,5,24
548,11.8130036020893,38488.6733576642,47345.7828467153,2,4,6,21
4247,32.8860102368476,38561.5700494467,47347.9359547916,2,3,6,20
14295,60.3340025060316,38679.7542497377,47111.791675411,1,2,6,15
5232,36.5009295718736,38755.8971712538,47000.1179281346,1,3,5,12
1125,16.9256875064327,38831.0657777778,46890.552,1,2,4,12
10283,51.1717153093614,38931.4291549159,46513.9379558495,1,1,2,10
542,11.7481558829159,38983.1070110701,45388.3745387454,2,2,9,16
918,15.2894336197707,39006.3366013072,45330.537037037,2,3,9,15
618,12.5448159703228,39050.2071197411,45710.2378640777,2,4,7,16
567,12.0160461206242,39055.241622575,45656.6349206349,3,4,7,17
433,10.5005973436784,39081.0207852194,45607.4919168591,3,4,8,16
1215,17.5896904285051,39123.7884773663,45214.6502057613,1,4,7,15
686,13.2169764143568,39128.110787172,45572.1574344023,2,4,9,16
739,13.7180466798979,39161.0284167794,45133.2313937754,2,3,6,15
783,14.1205280604348,39166.2107279694,45102.7867177522,2,3,6,15
3878,31.4249039918437,39375.446879835,46125.1732851986,1,1,1,11
336,9.24995661644977,39416.5,45575,1,4,9,16
629,12.6559683441325,39463.1367249603,14840.4499205087,1,4,4,4
567,12.0160461206242,39506.6984126984,45493.467372134,2,4,6,16
1105,16.7745622710839,39565.2244343891,45501.6199095023,3,4,6,16
737,13.6994711173083,39585.8521031208,14879.9565807327,3,4,4,4
513,11.4295396796996,39586.5536062378,45214.044834308,1,2,8,15
207,7.26031109195988,39587,14953,3,4,4,4
601,12.3710708217667,39620.775374376,45566.7221297837,2,4,5,16
247,7.93082804692656,39623.4939271255,14942.7368421053,3,4,4,4
8655,46.9465403617409,39729.6621606008,45102.2626227614,1,2,3,14
1212,17.567961340002,40024.2780528053,62387.7739273927,2,3,5,10
1493,19.4984442471167,40048.286671132,19923.4159410583,1,6,11,16
5375,36.9963851016596,40080.9694883721,19766.5348837209,3,6,15,16
1885,21.9091603756318,40071.1840848806,19673.6769230769,1,5,16,16
869,14.8757867985183,40066.164556962,62420.6121979287,2,3,5,12
4056,32.1380136083294,40132.0956607495,19456.4038461538,1,3,14,16
1245,17.8055229251785,40120.2200803213,19829.8915662651,3,8,13,16
5462,37.2945958373152,40151.9472720615,19362.1191871109,2,4,10,16
4103,32.3236812632731,40146.869120156,24484.3409700219,1,1,1,2
1388,18.8003004661756,40153.5208933718,19865.6231988473,2,9,13,16
1707,20.8490762522608,40158.9080257762,19739.6438195665,2,10,16,16
782,14.1115082396099,40166.2890025575,62455.4539641944,1,4,8,14
1798,21.3975919272886,40229.4749721913,62739.0917686318,1,2,10,16
1516,19.6480591907624,40227.1279683377,19361.6517150396,2,4,10,16
1104,16.7669702533739,40230.9864130435,19958.1385869565,1,6,12,16
1205,17.5171553136111,40274.7062240664,62571.9236514523,1,4,10,16
1563,19.9503053030326,40307.6724248241,19811.5291106846,3,8,14,16
3473,29.7387321144168,40320.3993665419,19732.4048373164,3,7,16,16
861,14.807155351498,40330.3704994193,19611.8594657375,2,7,16,16
1429,19.0759498291778,40356.1721483555,19782.9895031491,3,6,14,16
1067,16.4836075798499,40359.4761012184,19422.206185567,1,5,11,16
1297,18.1735615085294,40396.2544333076,19567.466461064,2,4,15,16
1148,17.0978302562399,40484.3893728223,62573.6332752613,1,6,8,16
828,14.5206221839198,40481.7282608696,62670.6690821256,2,5,10,16
2157,23.4366281618911,40536.7561427909,62779.2216040797,1,5,11,16
917,15.2811037724514,40527.3565976009,62654.4471101418,2,5,10,16
3173,28.4253023746263,40551.5430192247,24095.1008509297,1,1,1,2
5054,35.8746502675399,40572.7000395726,63072.9590423427,2,6,10,17
3556,30.0919916957261,40586.8495500562,63724.9021372328,1,2,2,8
903,15.1640054662075,40586.1727574751,63191.853820598,4,6,7,16
6005,39.1044843109704,40638.2536219817,63144.5565362198,5,6,7,16
644,12.8059850601931,40628.4689440994,63207.7795031056,4,6,6,15
879,14.9611333783387,40635.5278725825,63075.731513083,3,6,10,17
715,13.4934522972117,40639.0167832168,62696.8965034965,1,5,9,16
4257,32.9247042262724,40682.9213060841,63768.3695090439,1,2,2,8
536,11.6829482236125,40668.5,63207,4,6,6,15
3251,28.7725624855834,40714.9135650569,28168.0098431252,3,7,13,23
930,15.3890401039422,40739.8698924731,28611.2096774194,2,5,9,24
1566,19.9694422909367,40748.7286079183,28112.6091954023,4,7,12,24
3900,31.5139150994196,40772.94,28059.3141025641,3,8,13,24
993,15.9017412123454,40757.4551863041,28715.4340382679,1,6,8,23
1047,16.3283912455435,40794.3190066858,28566.3381088825,3,5,13,24
877,14.9441030559397,40792.7947548461,28132.4287343216,5,9,16,24
3632,30.4118596158739,40836.0845264317,28839.2508259912,1,3,9,22
1093,16.6832300373491,40828.4812442818,28250.7246111619,1,8,17,26
1231,17.7051285201152,40843.1259138911,28159.7636068237,3,9,16,25
4584,34.1658603669394,40876.7364746946,29083.9997818499,2,3,6,14
4369,33.3550103311269,40881.0016021973,28095.4630350195,2,9,15,24
3818,31.1808549651829,40878.9533787323,28554.3745416448,2,5,13,27
902,15.1556066810347,40866.9988913526,25076.167405765,2,2,2,3
860,14.7985540406638,40878.4197674419,25029.4441860465,2,2,2,4
966,15.6840645255888,40913.2173913043,29026.7950310559,2,4,7,15
3667,30.5580412020923,40939.9893646032,27989.8592855195,1,8,17,24
6176,39.6573509662064,40955.5531088083,28628.926003886,1,5,11,25
5871,38.6657196160634,40979.3849429399,29214.5924033384,1,4,5,11
867,14.8586586560523,41001.6747404844,28321.4290657439,2,5,17,26
908,15.205929807937,41008.4350220264,28122.204845815,1,7,17,24
56660,120.118069085958,41127.1280974232,27978.8777973879,1,4,16,23
894,15.0882480957415,41043.4686800895,28344.7158836689,2,3,17,27
1600,20.1850601761613,41079.69875,27823.64875,1,5,12,22
945,15.5126488374792,41142.8708994709,28317.8148148148,1,3,13,26
694,13.2938199479774,41151.7449567723,29233.4971181556,1,2,4,10
591,12.2677183774203,41153.9340101523,27761.4568527919,2,4,9,19
3311,29.0368597910247,41210.1347025068,27747.4092419209,2,4,8,19
958,15.6189851389665,41329.6127348643,27861.4269311065,1,4,8,20
1102,16.7517758956962,41467.6152450091,27696.5054446461,1,2,5,17
836,14.5906014913615,41625.2799043062,25458.3098086124,1,3,4,6
12051,55.3964073809908,41714.4541531823,25525.6418554477,1,3,3,4
601,12.3710708217667,41745.9700499168,25063.6489184692,1,1,3,5
818,14.4326709073086,41818.7334963325,25462.8740831296,1,3,4,4
1713,20.8856857207578,42028.3747810858,17721.5283129013,1,4,9,10
1410,18.9487084418785,42083.6163120567,17305.0893617021,1,3,10,12
2095,23.0973455021142,42099.1894988067,17669.9570405728,2,4,9,11
3258,28.8035221344445,42169.4938612646,17689.7897483118,3,4,9,11
1319,18.3270453674654,42191.3517816528,17329.2789992419,2,5,10,12
896,15.1051159021221,42235.0792410714,17680.1216517857,2,4,10,11
1408,18.9352648726502,42246.3636363636,17379.6264204545,2,6,10,12
15125,62.0608541902532,42372.5139834711,17280.2124297521,1,4,8,12
1394,18.8408913024879,42368.2324246772,17447.0193687231,2,5,10,12
1593,20.1408569567589,42394.7784055242,17522.1098556183,2,3,10,12
7158,42.6939074370437,42739.7229673093,16894.9844928751,1,1,2,8
5990,39.055613867826,42800.2794657763,17267.9751252087,1,1,3,11
3338,29.155011920169,42826.0584182145,59961.2693229479,1,4,9,20
4163,32.5591652986758,42874.6507326447,24956.3144367043,1,1,1,1
929,15.3807642011635,42932.4682454252,59752.0645855759,1,7,17,20
632,12.6861136071897,42956.5,59866.5,2,7,16,20
1091,16.6679593430393,42976.309807516,59654.409715857,2,7,17,21
648,12.8456936363,43000.6311728395,59939.1404320988,3,6,15,21
915,15.2644304409478,43031.9737704918,59913.3442622951,2,6,17,21
799,14.2640695192038,43034.8110137672,59641.9599499374,3,8,17,22
578,12.1320439898388,43092.5,59618,4,9,17,22
648,12.8456936363,43113.8240740741,59580.0462962963,3,8,16,22
3295,28.9666163018823,43157.2036418816,59882.8877086495,1,6,19,22
1282,18.0681659077532,43161.8627145086,59625.5522620905,4,9,17,22
830,14.5381485900385,43209.2180722892,59582.2421686747,3,8,17,22
723,13.5687301605089,43247.4771784232,59593,3,8,18,22
790,14.1835061979807,43257.5113924051,59867.1848101266,2,3,19,22
5085,35.9845052348321,43309.8190757129,59826.7836774828,2,5,19,22
835,14.5818724439206,43307.3592814371,59610.8251497006,3,8,18,22
568,12.0266376133113,43333.5,59638.5,2,6,17,22
4897,35.3130402275649,43529.6759240351,59899.5930161323,1,3,10,22
961,15.643421636525,43548.361082206,59772.7419354839,1,3,13,22
37317,97.4817727484293,43749.1253852132,41939.678859501,1,6,32,102
680,13.1590492849591,43678.5,59815,1,3,9,22
7074,42.442659057737,43719.9328527,42133.4411931015,1,3,21,104
1079,16.5760397488015,43819.172381835,59637.5032437442,1,2,5,19
617,12.5346623337176,43820.737439222,42655.414910859,1,3,13,69
2293,24.164181244469,43848.6794592237,41781.2141299607,1,10,45,102
8821,47.3946115589291,43879.7966216982,41871.2433964403,1,13,51,110
714,13.4840130149812,43875.5406162465,41497.5280112045,3,6,26,84
569,12.0372197865978,43874.6309314587,41558.841827768,2,8,32,88
